Trial		Time		S		E		ES		P
64		3.37522		885		11		89		26
64		3.40685		885		12		88		27
64		3.42103		885		13		87		28
64		3.43431		884		12		88		28
64		3.44179		885		13		87		28
64		3.46034		884		12		88		28
64		3.49801		883		11		89		28
64		3.7898		883		12		88		29
64		3.80174		883		13		87		30
64		3.8103		884		14		86		30
64		3.89426		884		15		85		31
64		3.91408		885		16		84		31
64		3.91827		885		17		83		32
64		3.92546		884		16		84		32
64		3.95385		883		15		85		32
64		3.96712		883		16		84		33
64		3.97415		882		15		85		33
64		3.98266		881		14		86		33
64		3.99972		882		15		85		33
64		4.06744		881		14		86		33
64		4.11599		880		13		87		33
64		4.12058		879		12		88		33
64		4.14422		879		13		87		34
64		4.16176		878		12		88		34
64		4.3217		877		11		89		34
64		4.40923		876		10		90		34
64		4.43837		875		9		91		34
64		4.44046		874		8		92		34
64		4.48142		875		9		91		34
64		4.48267		876		10		90		34
64		4.48576		876		11		89		35
64		4.49228		875		10		90		35
64		4.51247		874		9		91		35
64		4.5704		873		8		92		35
64		4.60721		873		9		91		36
64		4.61696		874		10		90		36
64		4.63121		873		9		91		36
64		4.67164		873		10		90		37
64		4.68685		872		9		91		37
64		4.71133		871		8		92		37
64		4.75736		871		9		91		38
64		4.78291		872		10		90		38
64		4.84247		871		9		91		38
64		4.91683		871		10		90		39
64		4.91802		870		9		91		39
64		4.934		870		10		90		40
64		4.94111		869		9		91		40
64		4.94214		870		10		90		40
64		5.08226		869		9		91		40
64		5.11439		870		10		90		40
64		5.13071		869		9		91		40
64		5.14081		868		8		92		40
64		5.15421		868		9		91		41
64		5.24699		868		10		90		42
64		5.25101		868		11		89		43
64		5.35614		867		10		90		43
64		5.39603		867		11		89		44
64		5.40732		866		10		90		44
64		5.45399		865		9		91		44
64		5.47269		864		8		92		44
64		5.54281		863		7		93		44
64		5.59719		862		6		94		44
64		5.6869		862		7		93		45
64		5.7053		861		6		94		45
64		5.71386		860		5		95		45
64		5.77804		859		4		96		45
64		5.86143		858		3		97		45
64		5.87064		859		4		96		45
64		5.93491		858		3		97		45
64		5.99257		857		2		98		45
64		6.07131		858		3		97		45
64		6.14953		858		4		96		46
64		6.17387		859		5		95		46
64		6.17774		859		6		94		47
64		6.19207		858		5		95		47
64		6.20311		857		4		96		47
64		6.2102		857		5		95		48
64		6.24205		856		4		96		48
64		6.31574		855		3		97		48
64		6.3561		855		4		96		49
64		6.39764		854		3		97		49
64		6.64871		854		4		96		50
64		6.6613		853		3		97		50
64		6.7187		853		4		96		51
64		6.72059		854		5		95		51
64		6.76293		853		4		96		51
64		6.79261		853		5		95		52
64		6.87699		853		6		94		53
64		6.96713		852		5		95		53
64		6.97212		853		6		94		53
64		7.01383		852		5		95		53
64		7.06363		852		6		94		54
64		7.07983		853		7		93		54
64		7.10316		852		6		94		54
64		7.13269		852		7		93		55
64		7.1746		852		8		92		56
64		7.2031		852		9		91		57
64		7.25316		853		10		90		57
64		7.26559		852		9		91		57
64		7.26774		851		8		92		57
64		7.27776		851		9		91		58
64		7.29878		850		8		92		58
64		7.34546		851		9		91		58
64		7.36638		850		8		92		58
64		7.38353		850		9		91		59
64		7.39431		851		10		90		59
64		7.43351		850		9		91		59
64		7.51229		849		8		92		59
64		7.53568		848		7		93		59
64		7.559		848		8		92		60
64		7.62687		849		9		91		60
64		7.63463		850		10		90		60
64		7.63965		850		11		89		61
64		7.6604		849		10		90		61
64		7.6613		850		11		89		61
64		7.73988		850		12		88		62
64		7.76974		849		11		89		62
64		7.77418		849		12		88		63
64		7.77617		850		13		87		63
64		7.8013		849		12		88		63
64		7.80246		848		11		89		63
64		7.81741		848		12		88		64
64		7.84499		848		13		87		65
64		7.84617		847		12		88		65
64		7.86484		847		13		87		66
64		7.87521		846		12		88		66
64		7.91651		845		11		89		66
64		8.07136		845		12		88		67
64		8.08474		844		11		89		67
64		8.10781		843		10		90		67
64		8.14496		842		9		91		67
64		8.14556		841		8		92		67
64		8.34614		840		7		93		67
64		8.4803		840		8		92		68
64		8.5194		839		7		93		68
64		8.53643		839		8		92		69
64		8.54098		839		9		91		70
64		8.59599		838		8		92		70
64		8.62296		838		9		91		71
64		8.67034		838		10		90		72
64		8.67535		837		9		91		72
64		8.67811		836		8		92		72
64		8.68846		835		7		93		72
64		8.69736		835		8		92		73
64		8.7047		834		7		93		73
64		8.72033		834		8		92		74
64		8.72184		834		9		91		75
64		8.73603		833		8		92		75
64		8.78075		833		9		91		76
64		8.78873		832		8		92		76
64		8.79242		831		7		93		76
64		8.81548		830		6		94		76
64		8.85277		830		7		93		77
64		8.85768		829		6		94		77
64		8.86779		828		5		95		77
64		8.98167		828		6		94		78
64		9.02422		829		7		93		78
64		9.05309		829		8		92		79
64		9.05679		830		9		91		79
64		9.06954		831		10		90		79
64		9.15884		830		9		91		79
64		9.16222		830		10		90		80
64		9.21301		829		9		91		80
64		9.23337		829		10		90		81
64		9.25833		830		11		89		81
64		9.28646		831		12		88		81
64		9.29703		830		11		89		81
64		9.31269		830		12		88		82
64		9.32801		829		11		89		82
64		9.34818		828		10		90		82
64		9.42073		828		11		89		83
64		9.47114		829		12		88		83
64		9.4858		828		11		89		83
64		9.52404		828		12		88		84
64		9.62556		828		13		87		85
64		9.64174		827		12		88		85
64		9.65088		827		13		87		86
64		9.66166		826		12		88		86
64		9.68509		827		13		87		86
64		9.75013		826		12		88		86
64		9.79453		826		13		87		87
64		9.79847		825		12		88		87
64		9.82284		824		11		89		87
64		9.85755		823		10		90		87
64		9.87974		823		11		89		88
64		9.92221		823		12		88		89
64		9.92691		823		13		87		90
64		9.95468		823		14		86		91
64		9.96384		824		15		85		91
64		9.97249		824		16		84		92
64		9.99126		825		17		83		92
64		10.0125		824		16		84		92
64		10.0438		824		17		83		93
64		10.0516		823		16		84		93
64		10.098		822		15		85		93
64		10.1583		821		14		86		93
64		10.1709		822		15		85		93
64		10.1838		821		14		86		93
64		10.2133		821		15		85		94
64		10.2708		820		14		86		94
64		10.271		819		13		87		94
64		10.2821		818		12		88		94
64		10.2837		817		11		89		94
64		10.3058		817		12		88		95
64		10.3264		817		13		87		96
64		10.4086		816		12		88		96
64		10.4669		815		11		89		96
64		10.5303		815		12		88		97
64		10.54		814		11		89		97
64		10.5507		815		12		88		97
64		10.5562		814		11		89		97
64		10.5651		814		12		88		98
64		10.6211		815		13		87		98
64		10.6535		815		14		86		99
64		10.6565		816		15		85		99
64		10.6711		815		14		86		99
64		10.6935		816		15		85		99
64		10.7042		815		14		86		99
64		10.7259		814		13		87		99
64		10.7347		813		12		88		99
64		10.7569		812		11		89		99
64		10.7651		811		10		90		99
64		10.7657		812		11		89		99
64		10.8338		811		10		90		99
64		10.8776		811		11		89		100
64		10.9033		810		10		90		100
64		10.9262		809		9		91		100
64		11.0408		809		10		90		101
64		11.0803		810		11		89		101
64		11.1477		811		12		88		101
64		11.2064		810		11		89		101
64		11.2447		809		10		90		101
64		11.2628		808		9		91		101
64		11.3407		808		10		90		102
64		11.35		807		9		91		102
64		11.3736		806		8		92		102
64		11.4015		807		9		91		102
64		11.4291		807		10		90		103
64		11.456		806		9		91		103
64		11.4592		806		10		90		104
64		11.4596		805		9		91		104
64		11.5176		806		10		90		104
64		11.5403		805		9		91		104
64		11.5629		804		8		92		104
64		11.5684		803		7		93		104
64		11.623		803		8		92		105
64		11.6494		802		7		93		105
64		11.6683		803		8		92		105
64		11.7218		802		7		93		105
64		11.7232		803		8		92		105
64		11.7347		804		9		91		105
64		11.7447		803		8		92		105
64		11.775		803		9		91		106
64		11.822		802		8		92		106
64		11.8284		801		7		93		106
64		11.8414		800		6		94		106
64		11.9226		799		5		95		106
64		12.0596		798		4		96		106
64		12.1104		799		5		95		106
64		12.1376		799		6		94		107
64		12.1388		799		7		93		108
64		12.1419		800		8		92		108
64		12.1907		799		7		93		108
64		12.2219		798		6		94		108
64		12.2296		798		7		93		109
64		12.233		798		8		92		110
64		12.2439		799		9		91		110
64		12.2993		798		8		92		110
64		12.3236		797		7		93		110
64		12.4919		798		8		92		110
64		12.5327		799		9		91		110
64		12.5532		799		10		90		111
64		12.5631		799		11		89		112
64		12.6104		798		10		90		112
64		12.6874		797		9		91		112
64		12.7243		797		10		90		113
64		12.7625		797		11		89		114
64		12.7701		796		10		90		114
64		12.7969		795		9		91		114
64		12.8062		795		10		90		115
64		12.8147		795		11		89		116
64		12.8367		794		10		90		116
64		12.9313		793		9		91		116
64		13.049		792		8		92		116
64		13.0716		792		9		91		117
64		13.1032		792		10		90		118
64		13.2461		791		9		91		118
64		13.2558		790		8		92		118
64		13.2683		789		7		93		118
64		13.342		789		8		92		119
64		13.4977		789		9		91		120
64		13.507		790		10		90		120
64		13.5328		790		11		89		121
64		13.5583		789		10		90		121
64		13.5603		789		11		89		122
64		13.6921		790		12		88		122
64		13.7098		790		13		87		123
64		13.7315		789		12		88		123
64		13.7402		788		11		89		123
64		13.7686		788		12		88		124
64		13.8347		788		13		87		125
64		13.8513		787		12		88		125
64		13.884		788		13		87		125
64		13.8873		788		14		86		126
64		13.9166		788		15		85		127
64		13.9429		787		14		86		127
64		13.9646		786		13		87		127
64		13.9832		786		14		86		128
64		14.0077		785		13		87		128
64		14.0581		784		12		88		128
64		14.1068		783		11		89		128
64		14.1305		783		12		88		129
64		14.1826		783		13		87		130
64		14.2668		782		12		88		130
64		14.2813		783		13		87		130
64		14.2838		782		12		88		130
64		14.3344		782		13		87		131
64		14.3516		782		14		86		132
64		14.3851		781		13		87		132
64		14.4447		781		14		86		133
64		14.5045		780		13		87		133
64		14.5317		780		14		86		134
64		14.5583		779		13		87		134
64		14.6136		778		12		88		134
64		14.6223		778		13		87		135
64		14.6381		777		12		88		135
64		14.6471		776		11		89		135
64		14.6492		777		12		88		135
64		14.6625		776		11		89		135
64		14.7189		775		10		90		135
64		14.8246		776		11		89		135
64		14.8355		776		12		88		136
64		14.9143		776		13		87		137
64		14.9214		775		12		88		137
64		14.9308		776		13		87		137
64		14.9481		776		14		86		138
64		14.9961		775		13		87		138
64		15.0079		776		14		86		138
64		15.0875		775		13		87		138
64		15.1352		774		12		88		138
64		15.1721		773		11		89		138
64		15.1792		772		10		90		138
64		15.1923		771		9		91		138
64		15.2186		770		8		92		138
64		15.2642		770		9		91		139
64		15.2713		770		10		90		140
64		15.2869		769		9		91		140
64		15.3867		768		8		92		140
64		15.4279		768		9		91		141
64		15.449		767		8		92		141
64		15.4664		766		7		93		141
64		15.4787		767		8		92		141
64		15.4789		767		9		91		142
64		15.5073		767		10		90		143
64		15.5227		766		9		91		143
64		15.5631		767		10		90		143
64		15.5674		766		9		91		143
64		15.588		765		8		92		143
64		15.5978		764		7		93		143
64		15.6224		763		6		94		143
64		15.6546		764		7		93		143
64		15.7029		764		8		92		144
64		15.7038		765		9		91		144
64		15.7509		764		8		92		144
64		15.8074		763		7		93		144
64		15.856		763		8		92		145
64		15.8911		762		7		93		145
64		15.927		762		8		92		146
64		16.0602		761		7		93		146
64		16.2048		760		6		94		146
64		16.2645		759		5		95		146
64		16.2746		758		4		96		146
64		16.2911		757		3		97		146
64		16.3877		758		4		96		146
64		16.4036		758		5		95		147
64		16.4164		757		4		96		147
64		16.4175		756		3		97		147
64		16.4463		755		2		98		147
64		16.463		756		3		97		147
64		16.5333		756		4		96		148
64		16.6309		756		5		95		149
64		16.697		757		6		94		149
64		16.7672		758		7		93		149
64		16.7906		758		8		92		150
64		16.8144		758		9		91		151
64		16.8201		757		8		92		151
64		16.8753		756		7		93		151
64		16.9116		757		8		92		151
64		16.9344		757		9		91		152
64		16.9859		756		8		92		152
64		17.0011		757		9		91		152
64		17.0229		758		10		90		152
64		17.145		757		9		91		152
64		17.2322		756		8		92		152
64		17.2558		755		7		93		152
64		17.3317		754		6		94		152
64		17.3695		755		7		93		152
64		17.4184		755		8		92		153
64		17.4566		756		9		91		153
64		17.4589		756		10		90		154
64		17.5179		755		9		91		154
64		17.5345		754		8		92		154
64		17.5959		753		7		93		154
64		17.6116		753		8		92		155
64		17.6365		753		9		91		156
64		17.781		752		8		92		156
64		17.7951		752		9		91		157
64		17.803		752		10		90		158
64		17.8249		751		9		91		158
64		18.12		752		10		90		158
64		18.1869		751		9		91		158
64		18.1912		750		8		92		158
64		18.2172		749		7		93		158
64		18.2231		749		8		92		159
64		18.2297		749		9		91		160
64		18.2432		748		8		92		160
64		18.2513		749		9		91		160
64		18.2524		748		8		92		160
64		18.3341		747		7		93		160
64		18.3638		748		8		92		160
64		18.3702		747		7		93		160
64		18.386		748		8		92		160
64		18.4078		747		7		93		160
64		18.4093		748		8		92		160
64		18.4424		747		7		93		160
64		18.4636		748		8		92		160
64		18.4882		747		7		93		160
64		18.4907		746		6		94		160
64		18.5097		746		7		93		161
64		18.5302		746		8		92		162
64		18.6077		745		7		93		162
64		18.7426		746		8		92		162
64		18.7468		745		7		93		162
64		18.7996		744		6		94		162
64		18.802		743		5		95		162
64		18.8022		742		4		96		162
64		18.8704		741		3		97		162
64		19.1689		741		4		96		163
64		19.1698		740		3		97		163
64		19.244		739		2		98		163
64		19.2451		738		1		99		163
64		19.2618		738		2		98		164
64		19.3379		738		3		97		165
64		19.3465		739		4		96		165
64		19.4002		740		5		95		165
64		19.4106		739		4		96		165
64		19.4942		740		5		95		165
64		19.535		740		6		94		166
64		19.5354		741		7		93		166
64		19.5956		740		6		94		166
64		19.6073		740		7		93		167
64		19.6341		740		8		92		168
64		19.7706		740		9		91		169
64		19.809		741		10		90		169
64		19.8368		741		11		89		170
64		19.918		740		10		90		170
64		19.9291		740		11		89		171
64		19.9448		739		10		90		171
64		19.9711		738		9		91		171
64		19.9792		737		8		92		171
64		20.0566		738		9		91		171
64		20.1416		738		10		90		172
64		20.1648		737		9		91		172
64		20.2273		736		8		92		172
64		20.4287		737		9		91		172
64		20.4723		738		10		90		172
64		20.5299		738		11		89		173
64		20.5563		738		12		88		174
64		20.5887		738		13		87		175
64		20.5968		737		12		88		175
64		20.6648		736		11		89		175
64		20.71		735		10		90		175
64		20.713		734		9		91		175
64		20.7807		733		8		92		175
64		20.7876		733		9		91		176
64		20.8215		733		10		90		177
64		20.9015		733		11		89		178
64		20.905		732		10		90		178
64		20.9308		731		9		91		178
64		20.952		730		8		92		178
64		21.0777		729		7		93		178
64		21.0963		729		8		92		179
64		21.0975		728		7		93		179
64		21.1277		728		8		92		180
64		21.1299		728		9		91		181
64		21.1511		729		10		90		181
64		21.1656		729		11		89		182
64		21.1882		728		10		90		182
64		21.244		727		9		91		182
64		21.2813		728		10		90		182
64		21.3208		727		9		91		182
64		21.3587		726		8		92		182
64		21.3956		726		9		91		183
64		21.5702		727		10		90		183
64		21.5969		727		11		89		184
64		21.6644		726		10		90		184
64		21.7549		725		9		91		184
64		21.8207		724		8		92		184
64		21.8271		725		9		91		184
64		21.9346		724		8		92		184
64		21.9769		725		9		91		184
64		21.99		724		8		92		184
64		22.0017		724		9		91		185
64		22.0488		724		10		90		186
64		22.0733		723		9		91		186
64		22.1407		724		10		90		186
64		22.2097		724		11		89		187
64		22.2136		724		12		88		188
64		22.2301		723		11		89		188
64		22.2467		723		12		88		189
64		22.3261		722		11		89		189
64		22.3563		722		12		88		190
64		22.417		722		13		87		191
64		22.4195		723		14		86		191
64		22.5109		724		15		85		191
64		22.5883		723		14		86		191
64		22.5892		723		15		85		192
64		22.5978		722		14		86		192
64		22.5994		721		13		87		192
64		22.6078		720		12		88		192
64		22.725		720		13		87		193
64		22.7791		721		14		86		193
64		22.8236		721		15		85		194
64		22.8475		721		16		84		195
64		22.8915		720		15		85		195
64		22.8951		720		16		84		196
64		22.9333		719		15		85		196
64		22.9763		718		14		86		196
64		22.9899		718		15		85		197
64		23.0151		717		14		86		197
64		23.0333		716		13		87		197
64		23.0908		715		12		88		197
64		23.0912		715		13		87		198
64		23.1077		716		14		86		198
64		23.1238		715		13		87		198
64		23.1305		714		12		88		198
64		23.2111		713		11		89		198
64		23.2194		713		12		88		199
64		23.2282		712		11		89		199
64		23.2992		712		12		88		200
64		23.354		711		11		89		200
64		23.4622		711		12		88		201
64		23.4763		712		13		87		201
64		23.5115		713		14		86		201
64		23.5628		714		15		85		201
64		23.6093		714		16		84		202
64		23.6141		713		15		85		202
64		23.6536		714		16		84		202
64		23.6782		714		17		83		203
64		23.6958		715		18		82		203
64		23.7201		714		17		83		203
64		23.8002		714		18		82		204
64		23.8063		713		17		83		204
64		23.81		712		16		84		204
64		23.824		713		17		83		204
64		23.8793		713		18		82		205
64		23.9395		712		17		83		205
64		23.9452		711		16		84		205
64		23.9585		711		17		83		206
64		23.9728		712		18		82		206
64		23.9836		711		17		83		206
64		24.121		710		16		84		206
64		24.1933		709		15		85		206
64		24.2138		709		16		84		207
64		24.2262		708		15		85		207
64		24.2391		709		16		84		207
64		24.2435		708		15		85		207
64		24.3681		708		16		84		208
64		24.396		707		15		85		208
64		24.4931		707		16		84		209
64		24.6004		706		15		85		209
64		24.6617		705		14		86		209
64		24.6649		704		13		87		209
64		24.696		704		14		86		210
64		24.7261		704		15		85		211
64		24.7427		704		16		84		212
64		24.7868		703		15		85		212
64		24.7983		702		14		86		212
64		24.8076		701		13		87		212
64		24.8184		700		12		88		212
64		24.8311		701		13		87		212
64		24.8357		701		14		86		213
64		24.8403		700		13		87		213
64		24.8714		700		14		86		214
64		24.8968		699		13		87		214
64		24.9144		698		12		88		214
64		24.9337		697		11		89		214
64		24.9351		696		10		90		214
64		24.9367		696		11		89		215
64		24.9395		695		10		90		215
64		24.9404		695		11		89		216
64		24.944		695		12		88		217
64		25.0492		696		13		87		217
64		25.0507		695		12		88		217
64		25.0635		694		11		89		217
64		25.0907		693		10		90		217
64		25.2093		692		9		91		217
